Latitude,Longitude,Depth,Magnitude,Root Mean Square,Damage_Potential,Magnitude Type_MB,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Status_Reviewed
10.678,144.746,13.4,5.6,0.9,5.321714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35.693,73.594,33.0,6.2,1.1,5.6257142857142854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-60.843,-19.751,10.0,5.6,1.0,5.331428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.866,-46.301,10.0,5.8,1.0,5.451428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.32,-68.891,170.0,5.9,0.9,5.054285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.35,130.683,102.2,5.9,0.9,5.248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.489,127.927,33.0,5.8,1.0,5.385714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.518,170.506,30.0,6.6,1.0,5.874285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.337,170.493,33.0,5.6,1.1,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-39.081,-74.808,30.0,5.6,1.0,5.274285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.48,170.764,33.0,5.6,0.9,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-28.223,-176.895,14.0,5.5,0.8,5.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.794,129.523,172.6,5.6,1.1,4.8668571428571425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.295,170.604,33.0,5.6,1.0,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.185,170.491,33.0,6.0,1.0,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.97,142.215,33.0,5.7,0.9,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-45.653,79.864,33.0,5.5,1.1,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-29.972,-178.012,45.0,5.9,1.2,5.411428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38.499,143.158,25.3,6.1,0.9,5.587714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.181,143.177,31.0,5.5,1.1,5.211428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.372,140.32,33.0,5.7,1.3,5.325714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-29.335,-179.039,323.0,6.0,1.0,4.677142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.5838333,-118.8645,3.126,5.9,0.07,5.5310685714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.608,-118.888,4.623,6.0,0.251,5.586791428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-4.798,-112.008,10.0,5.9,1.0,5.511428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-33.913,-179.619,33.0,5.7,1.2,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50.733,160.429,33.0,5.9,0.9,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-4.57,146.123,33.0,6.3,0.9,5.685714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-9.406,159.308,23.9,5.7,0.9,5.351714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.752,-178.632,619.9,5.8,1.0,3.708857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.402,154.899,41.0,5.8,1.0,5.362857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.443,66.277,10.0,6.0,1.0,5.571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.979,162.046,50.2,6.4,1.0,5.696571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.44,120.867,94.3,5.6,1.1,5.090571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.229,142.287,47.0,6.0,0.9,5.465714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-33.134,-73.074,33.0,7.2,0.8,6.225714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.2,-16.512,10.0,5.5,0.9,5.271428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-56.397,-27.35,122.0,5.7,0.8,5.071428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-7.101,128.974,179.0,6.1,1.1,5.148571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-3.199,142.255,26.0,5.9,1.1,5.465714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-45.509,-15.18,10.0,6.0,1.0,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.596,122.662,624.6,5.8,1.1,3.6954285714285713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.257,45.308,33.0,5.7,1.2,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-18.238,-179.292,636.0,5.6,0.9,3.5428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-8.78,106.448,33.0,5.5,1.2,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-8.812,106.456,33.0,5.7,1.2,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.048,-102.084,33.0,7.3,1.2,6.285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-31.272,-110.649,10.0,6.2,1.2,5.691428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-52.944,27.297,10.0,5.5,1.1,5.271428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.198,92.855,33.0,5.7,1.0,5.325714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.831,-78.436,129.4,5.6,1.0,4.990285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.542,-127.706,10.0,6.2,1.2,5.691428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.046,-174.276,33.0,6.3,1.0,5.685714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-21.549,170.147,33.0,5.8,1.4,5.385714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-59.713,-26.238,33.0,5.5,0.9,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-3.558,143.79,33.0,6.9,1.2,6.045714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-32.199,-71.336,65.2,6.8,1.0,5.893714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-17.088,66.691,10.0,6.0,1.1,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.169,112.154,633.0,5.8,1.0,3.6714285714285713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.281,115.017,14.0,5.5,1.2,5.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61.809,153.666,33.0,5.6,0.9,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53.221,-165.747,33.0,5.5,1.2,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-23.921,-175.57,33.0,5.6,1.2,5.265714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-65.635,179.899,10.0,6.0,1.4,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-55.995,-27.272,93.0,5.5,0.9,5.034285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.141,169.503,33.0,6.2,1.0,5.6257142857142854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-33.886,-179.695,33.0,5.9,1.1,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.282,22.813,7.0,5.8,1.0,5.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-29.516,-177.228,33.0,6.0,1.0,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31.803,131.726,33.0,5.5,1.1,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.752,120.839,24.0,6.5,1.0,5.831428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.001,146.179,39.0,5.9,0.9,5.428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.504,170.635,29.8,6.7,1.1,5.934857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.372,170.558,33.0,6.2,1.2,5.6257142857142854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.2,142.15,24.0,5.6,1.1,5.291428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.246,-173.308,33.0,5.8,1.2,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-20.943,-178.863,614.0,5.9,0.9,3.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.82,154.905,48.0,5.5,0.9,5.162857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.477,127.384,53.0,5.5,1.1,5.148571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.913,131.076,543.0,5.8,0.9,3.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-37.112,179.712,34.6,5.7,1.2,5.321142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-7.413,128.801,132.8,5.7,1.1,5.040571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.907,142.515,59.4,5.9,0.9,5.370285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-21.816,-179.463,580.3,5.6,1.0,3.702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.756,88.387,10.0,5.7,0.9,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.57,58.09,10.0,5.6,1.0,5.331428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.171,152.045,33.0,6.1,1.2,5.565714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.001,-38.411,10.0,5.5,1.0,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.087,148.178,69.5,5.7,1.1,5.2214285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.932,125.856,10.0,6.3,1.1,5.751428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.888,70.145,20.0,5.5,1.0,5.242857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.387,154.929,50.0,5.9,0.9,5.397142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.343,154.923,48.0,5.5,1.0,5.162857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-9.348,111.761,82.6,5.7,1.1,5.184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-56.363,-26.481,104.0,5.8,0.9,5.182857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39.243,25.227,10.0,7.2,1.2,6.291428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-9.753,154.724,19.7,5.5,1.1,5.243714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.452,-173.754,73.3,5.6,1.1,5.150571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-29.97,-177.61,28.0,6.8,1.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.045,-176.377,159.4,5.5,0.9,4.844571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-30.392,-177.497,33.0,5.5,1.2,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-29.934,-177.741,33.0,7.1,1.2,6.1657142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.121,139.801,33.0,5.9,1.2,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38.938,24.905,13.3,6.5,1.3,5.862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.001,168.165,33.0,5.6,1.1,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-30.24,-177.885,61.0,5.5,1.4,5.1257142857142854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-17.954,-178.496,587.2,5.5,0.9,3.622285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.823,142.557,22.2,6.7,0.9,5.956571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.972,-21.87,10.0,6.5,1.0,5.871428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.014,145.626,590.2,6.1,0.9,3.9737142857142853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.87,145.455,518.9,5.8,0.6,3.9974285714285713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-23.165,-177.312,195.0,6.0,1.1,5.042857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-10.517,161.334,70.6,5.5,1.0,5.098285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-12.07,166.707,156.0,5.8,0.9,5.034285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-3.387,177.569,33.0,5.8,1.1,5.385714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.44,-26.531,79.8,5.7,0.9,5.192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.752,124.358,45.7,7.1,1.1,6.129428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.945,124.407,33.0,5.9,1.1,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-52.478,27.988,10.0,5.8,1.1,5.451428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.158,-87.589,6.4,6.0,1.2,5.581714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-9.55,152.161,33.0,6.0,1.0,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-8.036,119.765,180.0,5.5,1.2,4.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-9.549,152.152,23.0,5.6,0.9,5.2942857142857145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.523,151.949,33.0,5.9,1.2,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.994,124.249,606.0,5.6,1.1,3.6285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-9.513,152.146,33.0,6.0,0.9,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-17.288,167.814,44.2,5.6,1.1,5.233714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.004,24.319,10.0,6.8,1.3,6.051428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.906,24.578,10.0,5.5,1.0,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.046,153.475,218.0,5.5,0.8,4.677142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.946,94.002,18.9,6.3,1.1,5.726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.119,93.944,27.0,6.2,1.1,5.642857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.503,160.549,24.0,5.5,0.8,5.231428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-19.092,169.172,198.8,5.5,1.0,4.732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.9,121.707,17.0,5.9,1.0,5.491428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.696,82.246,33.0,6.5,1.1,5.805714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31.582,82.205,33.0,6.0,0.9,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.649,-45.477,10.0,5.8,0.9,5.451428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.085,124.347,37.2,6.4,1.2,5.733714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53.222,-165.719,60.0,6.1,1.0,5.488571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-7.182,146.036,168.0,5.7,0.8,4.9399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-6.096,111.673,627.3,5.6,1.2,3.5677142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-27.383,-71.782,33.0,6.1,0.8,5.565714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.509,-45.288,10.0,5.8,0.9,5.451428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16.737,-61.43,63.3,6.0,1.0,5.419142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.713,-179.184,500.0,5.5,0.9,3.871428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.106,102.227,29.0,5.5,1.2,5.217142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.035,-113.053,10.0,5.6,1.1,5.331428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.863,106.936,39.8,5.5,1.2,5.186285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-22.648,-66.466,196.2,5.9,1.1,4.9794285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.471,117.991,33.0,5.6,1.2,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-30.179,-177.897,51.0,5.6,1.3,5.214285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-47.376,100.073,10.0,5.7,1.1,5.3914285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.505,177.475,33.0,5.7,1.0,5.325714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-16.713,177.231,14.0,5.5,1.2,5.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-10.861,166.015,36.0,6.8,1.1,5.977142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.579,140.999,18.0,6.5,0.9,5.848571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.178,102.415,27.0,5.5,1.1,5.222857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.842,128.179,147.2,5.5,1.0,4.879428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.598,141.006,38.2,5.6,0.9,5.250857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-10.077,160.978,78.7,5.5,0.9,5.075142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.288,143.458,127.0,5.9,1.1,5.177142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-21.698,-173.538,37.0,5.6,1.1,5.2542857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.348,117.26,17.0,5.6,1.2,5.311428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.291,120.31,572.5,5.5,1.0,3.664285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-22.426,173.624,45.0,6.0,1.3,5.4714285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.774,136.255,46.0,5.7,1.1,5.288571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.441,140.452,67.6,5.6,0.8,5.166857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38.009,72.695,122.0,5.5,0.9,4.951428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-25.096,-175.569,37.0,5.9,1.1,5.434285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.96,159.804,33.0,5.6,1.0,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-56.037,-27.291,102.0,6.0,1.0,5.308571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-9.265,118.479,33.0,6.4,1.3,5.7457142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.913,123.571,10.0,5.7,1.3,5.3914285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.324,177.533,36.0,5.6,1.0,5.257142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.802,138.811,48.0,5.5,1.1,5.162857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.158,142.361,44.0,6.7,1.1,5.894285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.231,142.52,18.0,5.8,0.9,5.428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-18.586,-175.188,203.0,5.9,0.9,4.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.65,175.064,33.0,5.6,0.9,5.265714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-52.733,-46.782,10.0,6.0,1.3,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-6.845,129.399,181.0,5.6,1.0,4.842857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34.711,140.825,26.6,5.7,1.2,5.344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.102,162.943,73.0,5.5,1.1,5.091428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.083,163.075,42.0,5.6,1.1,5.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-31.485,-178.66,79.0,6.0,1.1,5.374285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-12.69,-76.065,95.0,6.1,1.0,5.388571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-3.652,145.624,21.2,5.7,1.4,5.359428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.471,-179.61,33.0,6.3,1.3,5.685714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.035,148.942,33.0,5.9,1.1,5.445714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
